,﻿Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longitude
2328,Opp-001690,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-118304,Dallas,307 W 7th St,Fort Worth,TX,76102,31.65,On Zayo Network,32.7517438,-97.3315702
2329,Opp-001691,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-116557,Dallas,6750 N MacArthur Blvd,Irving,TX,75039,1037.51,On Zayo Network,32.9008872,-96.9573873
2330,Opp-001692,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-038098,Atlanta,1455 Montreal Rd,Tucker,GA,30084,179.05,On Zayo Network,33.826059,-84.247992
2331,Opp-001693,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-134080,Denver,8200 E Belleview Ave,Englewood,CO,80111,2621.14,On Zayo Network,39.6166715,-104.8746508
2332,Opp-001694,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-137169,Dallas,12200 Park Central Dr,Dallas,TX,75251,196.04,On Zayo Network,32.9139843,-96.7749712
2333,Opp-001695,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-111342,Dallas,13760 Noel Rd,Dallas,TX,75240,676.93,On Zayo Network,32.935077,-96.817282
2334,Opp-001696,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-145227,Denver,4900 S Monaco St,Denver,CO,80237,229.38,On Zayo Network,39.6260444,-104.9108076
2335,Opp-001697,Acct-000378,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-038238,Atlanta,550 Peachtree St NE,Atlanta,GA,30308,1101.69,On Zayo Network,33.7684086,-84.386209
2336,Opp-001698,Acct-000380,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-116468,Dallas,1445 Ross Ave,Dallas,TX,75202,8.87,On Zayo Network,32.784422,-96.802266
2337,Opp-001699,Acct-000378,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-110791,Atlanta,1170 Cleveland Ave,Atlanta,GA,30344,3881.73,Not on Zayo Network,33.68,-84.426847
2338,Opp-001700,Acct-000378,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-158866,Denver,1719 E 19th Ave,Denver,CO,80218,1248.15,Not on Zayo Network,39.7470859,-104.9665747
2339,Opp-001701,Acct-000522,5 - Accepted,True,True,12/7/16,12.0,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
2340,Opp-001701,Acct-000522,5 - Accepted,True,True,12/7/16,12.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
2341,Opp-001702,Acct-000533,5 - Accepted,True,True,12/7/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
2342,Opp-001703,Acct-000040,5 - Accepted,True,True,12/7/16,36.0,,New Service,Dark Fiber - Metro,Bldg-048883,Atlanta,1175 Peachtree St NE,Atlanta,GA,30309,57.03,On Zayo Network,33.786843,-84.382886
2343,Opp-001703,Acct-000040,5 - Accepted,True,True,12/7/16,36.0,,New Service,Dark Fiber - Metro,Bldg-261801,Atlanta,195 14th St NE,Atlanta,GA,30309,293.09,On Zayo Network,33.7857685,-84.381135
2344,Opp-001704,Acct-000148,1 - Working,False,False,12/7/16,,,New Service,Dark Fiber - Metro,Bldg-118404,Dallas,515 Houston St,Fort Worth,TX,76102,428.75,Not on Zayo Network,32.7538514,-97.331402
2345,Opp-001705,Acct-000517,5 - Accepted,True,True,12/7/16,24.0,,New Service,Ethernet,Bldg-128443,Dallas,"1301 Solana Blvd, Bldg #2",Westlake,TX,76262,1672.54,On Zayo Network,32.9794301,-97.1676278
2346,Opp-001706,Acct-000264,5 - Accepted,True,True,12/7/16,60.0,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2347,Opp-001706,Acct-000264,5 - Accepted,True,True,12/7/16,60.0,,New Service,Dark Fiber - Metro,Bldg-491570,Dallas,3500 E Plano Pkwy,Plano,TX,75074,284.18,Build in Progress,33.0095927,-96.6661219
2348,Opp-001707,Acct-000286,1 - Working,False,False,12/7/16,36.0,,New Service,Ethernet,Bldg-140882,Denver,18400 E 22nd Ave,Aurora,CO,80011,199.0,On Zayo Network,39.7487761,-104.7732194
2349,Opp-001708,Acct-000531,1 - Working,False,False,12/7/16,36.0,,New Service,IP Services,Bldg-113893,Dallas,2501 S TX-121 - Bldg 7,Lewisville,TX,75067,1226.49,On Zayo Network,33.000482,-96.9964
2350,Opp-001709,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-158866,Denver,1719 E 19th Ave,Denver,CO,80218,1248.15,Not on Zayo Network,39.7470859,-104.9665747
2351,Opp-001710,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-158867,Denver,4567 E 9th Ave,Denver,CO,80220,1572.16,Not on Zayo Network,39.7321598,-104.9341094
2352,Opp-001711,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-158869,Denver,10101 Ridgegate Pkwy,Lone Tree,CO,80124,3250.57,Not on Zayo Network,39.527586,-104.872677
2353,Opp-001712,,2 - Best Case,False,False,12/7/16,36.0,,New Service,IP Services,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,32.994824,-96.752465
2354,Opp-001712,,2 - Best Case,False,False,12/7/16,36.0,,New Service,IP Services,Bldg-392311,Dallas,250 E Arapaho Rd,Richardson,TX,75081,287.71,Not on Zayo Network,32.9598802,-96.7198429
2355,Opp-001713,Acct-000384,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-145678,Denver,1391 Speer Blvd,Denver,CO,80204,524.3,Not on Zayo Network,39.7382999,-104.9981449
2356,Opp-001714,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-159040,Dallas,6565 N MacArthur Blvd,Irving,TX,75039,756.76,Not on Zayo Network,32.8982888,-96.9597883
2357,Opp-001715,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-159052,Dallas,3901 W 15th St,Plano,TX,75075,433.94,Not on Zayo Network,33.0207933,-96.7662679
2358,Opp-001716,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-159053,Dallas,7777 Forest Ln,Dallas,TX,75230,243.09,Not on Zayo Network,32.9099354,-96.772284
2359,Opp-001717,Acct-000066,1 - Working,False,False,11/10/16,36.0,,New Service,IP Services,Bldg-494111,Dallas,900 9th Ave,Fort Worth,TX,76104,1092.62,Not on Zayo Network,32.734782,-97.3460882
2360,Opp-001718,Acct-000019,1 - Working,False,False,12/7/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,39.74576,-104.994423
2361,Opp-001719,Acct-000536,Closed - Lost,True,False,12/7/16,,,New Service,IP Services,Bldg-019494,Dallas,5221 N O Connor Blvd,Irving,TX,75039,584.64,Not on Zayo Network,32.870155,-96.9408611
2362,Opp-001720,Acct-000371,1 - Working,False,False,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2363,Opp-001721,Acct-000536,1 - Working,False,False,12/7/16,,,New Service,IP Services,Bldg-109235,Denver,1400 16th St,Denver,CO,80202,323.44,Not on Zayo Network,39.7499044,-104.9989529
2364,Opp-001722,Acct-000371,1 - Working,False,False,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2365,Opp-001723,Acct-000423,1 - Working,False,False,12/7/16,36.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
2366,Opp-001724,Acct-000019,1 - Working,False,False,12/7/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,39.74576,-104.994423
2367,Opp-001725,Acct-000296,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network,39.7451918,-104.9792774
2368,Opp-001726,Acct-000167,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,39.74576,-104.994423
2369,Opp-001727,Acct-000536,1 - Working,False,False,12/8/16,36.0,,New Service,IP Services,Bldg-115549,Atlanta,100 Peachtree St NE,Atlanta,GA,30303,519.98,On Zayo Network,33.7569238,-84.3886502
2370,Opp-001728,Acct-000536,1 - Working,False,False,12/8/16,36.0,,New Service,IP Services,Bldg-115716,Atlanta,75 5th St NW,Atlanta,GA,30308,496.31,On Zayo Network,33.7774462,-84.3890361
2371,Opp-001729,Acct-000768,2 - Best Case,False,False,12/7/16,24.0,,New Service,IP Services,Bldg-507885,Denver,301 Commercial Rd,Golden,CO,80401,263.25,Not on Zayo Network,39.721328,-105.1910762
2372,Opp-001730,Acct-001237,1 - Working,False,False,11/11/16,,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2373,Opp-001730,Acct-001237,1 - Working,False,False,11/11/16,,,New Service,Ethernet,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network,32.8323815,-97.0415716
2374,Opp-001731,Acct-000536,1 - Working,False,False,12/8/16,36.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2375,Opp-001732,Acct-000312,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
2376,Opp-001732,Acct-000312,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2377,Opp-001732,Acct-000312,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
2378,Opp-001732,Acct-000312,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-038242,Atlanta,5600 United Dr SE,Smyrna,GA,30082,426.83,On Zayo Network,33.841315,-84.522539
2379,Opp-001732,Acct-000312,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,On Zayo Network,39.762776,-104.762111
2380,Opp-001732,Acct-000312,5 - Accepted,True,True,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,32.976122,-96.707292
2381,Opp-001733,Acct-000013,1 - Working,False,False,11/10/16,,,New Service,Ethernet,Bldg-118396,Dallas,1333 Crestside Dr,Coppell,TX,75019,165.77,On Zayo Network,32.935121,-96.998319
2382,Opp-001734,Acct-000009,1 - Working,False,False,11/10/16,,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,32.994824,-96.752465
2383,Opp-001735,Acct-000401,1 - Working,False,False,11/11/16,12.0,,New Service,Wavelengths - Long Haul,Bldg-133343,Dallas,2500 Marsh Ln,Carrollton,TX,75006,429.2,Not on Zayo Network,32.9811778,-96.8529385
2384,Opp-001736,Acct-001238,2 - Best Case,False,False,11/10/16,36.0,,New Service,Ethernet,Bldg-505287,Dallas,800 Freeport Pkwy,Coppell,TX,75019,259.59,Not on Zayo Network,32.9518125,-97.0100239
2385,Opp-001737,Acct-001239,Closed - Lost,True,False,11/11/16,36.0,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,39.5643596,-104.8665482
2386,Opp-001738,Acct-000017,1 - Working,False,False,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network,39.745886,-104.9794996
2387,Opp-001739,Acct-001240,5 - Accepted,True,True,11/11/16,24.0,a0M6000000MQCSBEA5,Positive Re-Rate/Move/Change,Ethernet,Bldg-148405,Denver,8900 Liberty Cir,Englewood,CO,80112,468.5,On Zayo Network,39.5542937,-104.8431311
2388,Opp-001740,Acct-000017,1 - Working,False,False,11/10/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-410979,Denver,9110 E Nichols Ave,Englewood,CO,80112,923.4,Not on Zayo Network,39.5708352,-104.8825127
2389,Opp-001741,Acct-000399,1 - Working,False,False,12/8/16,12.0,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2390,Opp-001741,Acct-000399,1 - Working,False,False,12/8/16,12.0,,New Service,Dark Fiber - Metro,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
2391,Opp-001742,Acct-000391,5 - Accepted,True,True,11/11/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network,39.5590408,-104.8383836
2392,Opp-001743,Acct-000039,1 - Working,False,False,11/10/16,24.0,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,32.994824,-96.752465
2393,Opp-001744,Acct-000013,5 - Accepted,True,True,11/11/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2394,Opp-001744,Acct-000013,5 - Accepted,True,True,11/11/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
2395,Opp-001745,Acct-000053,1 - Working,False,False,11/11/16,60.0,,New Service,Dark Fiber - Metro,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,33.758884,-84.38769
2396,Opp-001745,Acct-000053,1 - Working,False,False,11/11/16,60.0,,New Service,Dark Fiber - Metro,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,33.7559351,-84.3908998
2397,Opp-001746,Acct-000025,3 - Committed,False,False,11/10/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2398,Opp-001747,Acct-000409,Closed - Lost,True,False,11/11/16,,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
2399,Opp-001748,Acct-000296,2 - Best Case,False,False,11/11/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-078151,Denver,639 E 18th Ave,Denver,CO,80203,80.1,On Zayo Network,39.7451918,-104.9792774
2400,Opp-001749,Acct-000043,Closed - Lost,True,False,11/11/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
2401,Opp-001750,Acct-000025,1 - Working,False,False,11/10/16,36.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
2402,Opp-001751,Acct-000072,5 - Accepted,True,True,11/11/16,24.0,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,39.5643596,-104.8665482
2403,Opp-001751,Acct-000072,5 - Accepted,True,True,11/11/16,24.0,,New Service,Ethernet,Bldg-116705,Denver,6025 S Quebec St,Centennial,CO,80111,61.35,On Zayo Network,39.607274,-104.904157
2404,Opp-001752,Acct-000098,1 - Working,False,False,12/8/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-383561,Dallas,1500 N Greenville Ave,Richardson,TX,75081,468.65,Not on Zayo Network,32.968746,-96.7180262
2405,Opp-001753,Acct-000674,Closed - Lost,True,False,11/11/16,36.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
2406,Opp-001754,Acct-000481,Closed - Lost,True,False,11/11/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
2407,Opp-001755,Acct-000009,1 - Working,False,False,12/8/16,,,New Service,Dark Fiber - Metro,Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,120.14,On Zayo Network,33.7559784,-84.3871857
2408,Opp-001755,Acct-000009,1 - Working,False,False,12/8/16,,,New Service,Dark Fiber - Metro,Bldg-110085,Atlanta,1600 Clifton Rd NE,Atlanta,GA,30329,627.4,Not on Zayo Network,33.798625,-84.327293
2409,Opp-001756,Acct-000009,1 - Working,False,False,12/8/16,,,New Service,Dark Fiber - Metro,Bldg-014863,Atlanta,55 Park Pl NE,Atlanta,GA,30303,120.14,On Zayo Network,33.7559784,-84.3871857
2410,Opp-001756,Acct-000009,1 - Working,False,False,12/8/16,,,New Service,Dark Fiber - Metro,Bldg-110085,Atlanta,1600 Clifton Rd NE,Atlanta,GA,30329,627.4,Not on Zayo Network,33.798625,-84.327293
2411,Opp-001757,Acct-000025,1 - Working,False,False,11/11/16,,,New Service,Dark Fiber - Metro,Bldg-038076,Atlanta,1130 Powers Ferry Pl SE,Marietta,GA,30067,116.9,On Zayo Network,33.925308,-84.481658
2412,Opp-001758,Acct-000535,Closed - Lost,True,False,12/8/16,36.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,39.5913091,-104.8470746
2413,Opp-001759,Acct-000310,1 - Working,False,False,11/11/16,,,New Service,IP Services,Bldg-493946,Denver,3513 Brighton Blvd,Denver,CO,80216,341.15,Not on Zayo Network,39.7707926,-104.9786143
2414,Opp-001760,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140097,Denver,2960 N Speer Blvd,Denver,CO,80211,800.74,Not on Zayo Network,39.759863,-105.022172
2415,Opp-001761,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140097,Denver,2960 N Speer Blvd,Denver,CO,80211,800.74,Not on Zayo Network,39.759863,-105.022172
2416,Opp-001762,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140098,Denver,2211 W 27th Ave,Denver,CO,80211,570.5,Not on Zayo Network,39.756894,-105.013897
2417,Opp-001763,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140099,Denver,2650 Eliot St,Denver,CO,80211,211.23,Not on Zayo Network,39.755422,-105.022532
2418,Opp-001764,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140099,Denver,2650 Eliot St,Denver,CO,80211,211.23,Not on Zayo Network,39.755422,-105.022532
2419,Opp-001765,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140101,Denver,780 Grant St,Denver,CO,80203,130.86,Build in Progress,39.7288,-104.983238
2420,Opp-001766,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140117,Denver,1751 S Washington St,Denver,CO,80210,550.85,Not on Zayo Network,39.685456,-104.979837
2421,Opp-001767,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-109243,Denver,1860 Lincoln St,Denver,CO,80203,152.62,On Zayo Network,39.74575,-104.985666
2422,Opp-001768,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140103,Denver,574 W 6th Ave,Denver,CO,80204,388.2,Not on Zayo Network,39.725256,-104.994202
2423,Opp-001769,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140102,Denver,840 E 14th Ave,Denver,CO,80218,254.49,Not on Zayo Network,39.737629,-104.977034
2424,Opp-001770,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140103,Denver,574 W 6th Ave,Denver,CO,80204,388.2,Not on Zayo Network,39.725256,-104.994202
2425,Opp-001771,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140102,Denver,840 E 14th Ave,Denver,CO,80218,254.49,Not on Zayo Network,39.737629,-104.977034
2426,Opp-001772,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140104,Denver,900 Grant St,Denver,CO,80203,126.67,Not on Zayo Network,39.730677,-104.983256
2427,Opp-001773,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140100,Denver,2909 W 7th Ave,Denver,CO,80204,2672.61,Build in Progress,39.727841,-105.023381
2428,Opp-001774,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140108,Denver,1330 Fox St,Denver,CO,80204,257.01,Not on Zayo Network,39.737616,-104.994986
2429,Opp-001775,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140105,Denver,1250 Welton St,Denver,CO,80204,706.82,Not on Zayo Network,39.740859,-104.9951
2430,Opp-001776,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140105,Denver,1250 Welton St,Denver,CO,80204,706.82,Not on Zayo Network,39.740859,-104.9951
2431,Opp-001777,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140113,Denver,1700 E Louisiana Ave,Denver,CO,80210,354.61,Not on Zayo Network,39.692055,-104.96614
2432,Opp-001778,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140111,Denver,7125 Cherry Creek N Dr,Denver,CO,80224,3736.36,Not on Zayo Network,39.6883498,-104.9055133
2433,Opp-001779,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140117,Denver,1751 S Washington St,Denver,CO,80210,550.85,Not on Zayo Network,39.685456,-104.979837
2434,Opp-001780,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140110,Denver,1551 S Monroe St,Denver,CO,80210,208.27,Not on Zayo Network,39.688784,-104.946094
2435,Opp-001781,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140130,Denver,3240 Humboldt St,Denver,CO,80205,666.69,Not on Zayo Network,39.762619,-104.969178
2436,Opp-001782,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140110,Denver,1551 S Monroe St,Denver,CO,80210,208.27,Not on Zayo Network,39.688784,-104.946094
2437,Opp-001783,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-140113,Denver,1700 E Louisiana Ave,Denver,CO,80210,354.61,Not on Zayo Network,39.692055,-104.96614
2438,Opp-001784,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224081,Denver,929 29th St,Denver,CO,80205,76.99,Not on Zayo Network,39.759345,-104.978811
2439,Opp-001785,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224037,Denver,3755 S Magnolia Way,Denver,CO,80237,845.86,Not on Zayo Network,39.647995,-104.911883
2440,Opp-001786,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224037,Denver,3755 S Magnolia Way,Denver,CO,80237,845.86,Not on Zayo Network,39.647995,-104.911883
2441,Opp-001787,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224069,Denver,710 S Pennsylvania St,Denver,CO,80209,211.24,Not on Zayo Network,39.703597,-104.980796
2442,Opp-001788,Acct-000171,Closed - Lost,True,False,11/13/16,36.0,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,39.5643596,-104.8665482
2443,Opp-001789,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224026,Denver,3350 Quitman St,Denver,CO,80212,317.85,Not on Zayo Network,39.764869,-105.039907
2444,Opp-001790,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224080,Denver,911 S Hazel Ct,Denver,CO,80219,818.74,Not on Zayo Network,39.699846,-105.028493
2445,Opp-001791,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224080,Denver,911 S Hazel Ct,Denver,CO,80219,818.74,Not on Zayo Network,39.699846,-105.028493
2446,Opp-001792,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224069,Denver,710 S Pennsylvania St,Denver,CO,80209,211.24,Not on Zayo Network,39.703597,-104.980796
2447,Opp-001793,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224051,Denver,4665 Raleigh St,Denver,CO,80212,866.88,Not on Zayo Network,39.781422,-105.042229
2448,Opp-001794,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224056,Denver,4950 Beach Ct,Denver,CO,80221,870.37,Not on Zayo Network,39.78622,-105.017833
2449,Opp-001795,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224056,Denver,4950 Beach Ct,Denver,CO,80221,870.37,Not on Zayo Network,39.78622,-105.017833
2450,Opp-001796,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224042,Denver,4425 Lincoln St,Denver,CO,80216,460.43,Not on Zayo Network,39.777035,-104.986224
2451,Opp-001797,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224016,Denver,2949 Federal Blvd,Denver,CO,80211,938.21,Not on Zayo Network,39.759509,-105.025724
2452,Opp-001798,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224050,Denver,4650 Columbine St,Denver,CO,80216,413.03,Not on Zayo Network,39.781049,-104.956449
2453,Opp-001799,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224060,Denver,520 W 3rd Ave,Denver,CO,80223,860.94,Not on Zayo Network,39.720349,-104.994652
2454,Opp-001800,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224050,Denver,4650 Columbine St,Denver,CO,80216,413.03,Not on Zayo Network,39.781049,-104.956449
2455,Opp-001801,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224060,Denver,520 W 3rd Ave,Denver,CO,80223,860.94,Not on Zayo Network,39.720349,-104.994652
2456,Opp-001802,Acct-001241,1 - Working,False,False,12/8/16,,,New Service,IP Services,Bldg-224074,Denver,845 S Lowell Blvd,Denver,CO,80219,2774.75,Not on Zayo Network,39.701255,-105.035593
